2023-03-07 20:17:59.146460,0.1,0.5,0.6,0.5,0.4,5.2,0.5,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.50.csv
2023-03-07 20:17:59.175019,0.1,0.5,0.6,0.5,0.4,5.2,0.6,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.60.csv
2023-03-07 20:17:59.202738,0.1,0.5,0.6,0.5,0.4,5.2,0.7,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.70.csv
2023-03-07 20:17:59.231373,0.1,0.5,0.6,0.5,0.4,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.80.csv
2023-03-07 20:17:59.263155,0.1,0.5,0.6,0.5,0.4,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=0.90.csv
2023-03-07 20:17:59.291292,0.1,0.5,0.6,0.5,0.4,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.40_k=1.00.csv
2023-03-07 20:17:59.320360,0.1,0.5,0.6,0.5,0.5,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.00.csv
2023-03-07 20:17:59.348778,0.1,0.5,0.6,0.5,0.5,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.10.csv
2023-03-07 20:17:59.396520,0.1,0.5,0.6,0.5,0.5,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.20.csv
2023-03-07 20:17:59.425105,0.1,0.5,0.6,0.5,0.5,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.30.csv
2023-03-07 20:17:59.452799,0.1,0.5,0.6,0.5,0.5,5.2,0.4,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.40.csv
2023-03-07 20:17:59.479975,0.1,0.5,0.6,0.5,0.5,5.2,0.5,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.50.csv
2023-03-07 20:17:59.529234,0.1,0.5,0.6,0.5,0.5,5.2,0.6,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.60.csv
2023-03-07 20:17:59.556925,0.1,0.5,0.6,0.5,0.5,5.2,0.7,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.70.csv
2023-03-07 20:17:59.585176,0.1,0.5,0.6,0.5,0.5,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.80.csv
2023-03-07 20:17:59.613640,0.1,0.5,0.6,0.5,0.5,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=0.90.csv
2023-03-07 20:17:59.644280,0.1,0.5,0.6,0.5,0.5,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.50_k=1.00.csv
2023-03-07 20:17:59.672940,0.1,0.5,0.6,0.5,0.6,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.00.csv
2023-03-07 20:17:59.701606,0.1,0.5,0.6,0.5,0.6,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.10.csv
2023-03-07 20:17:59.729793,0.1,0.5,0.6,0.5,0.6,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.20.csv
2023-03-07 20:17:59.778230,0.1,0.5,0.6,0.5,0.6,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.30.csv
2023-03-07 20:17:59.806845,0.1,0.5,0.6,0.5,0.6,5.2,0.4,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.40.csv
2023-03-07 20:17:59.835054,0.1,0.5,0.6,0.5,0.6,5.2,0.5,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.50.csv
2023-03-07 20:17:59.864349,0.1,0.5,0.6,0.5,0.6,5.2,0.6,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.60.csv
2023-03-07 20:17:59.894545,0.1,0.5,0.6,0.5,0.6,5.2,0.7,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.70.csv
2023-03-07 20:17:59.921745,0.1,0.5,0.6,0.5,0.6,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.80.csv
2023-03-07 20:17:59.949703,0.1,0.5,0.6,0.5,0.6,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=0.90.csv
2023-03-07 20:17:59.985678,0.1,0.5,0.6,0.5,0.6,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.60_k=1.00.csv
2023-03-07 20:18:00.017888,0.1,0.5,0.6,0.5,0.7,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.00.csv
2023-03-07 20:18:00.047473,0.1,0.5,0.6,0.5,0.7,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.10.csv
2023-03-07 20:18:00.077707,0.1,0.5,0.6,0.5,0.7,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.20.csv
2023-03-07 20:18:00.107298,0.1,0.5,0.6,0.5,0.7,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.30.csv
2023-03-07 20:18:00.158479,0.1,0.5,0.6,0.5,0.7,5.2,0.4,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.40.csv
2023-03-07 20:18:00.188758,0.1,0.5,0.6,0.5,0.7,5.2,0.5,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.50.csv
2023-03-07 20:18:00.218978,0.1,0.5,0.6,0.5,0.7,5.2,0.6,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.60.csv
2023-03-07 20:18:00.248704,0.1,0.5,0.6,0.5,0.7,5.2,0.7,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.70.csv
2023-03-07 20:18:00.279775,0.1,0.5,0.6,0.5,0.7,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.80.csv
2023-03-07 20:18:00.309427,0.1,0.5,0.6,0.5,0.7,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=0.90.csv
2023-03-07 20:18:00.340491,0.1,0.5,0.6,0.5,0.7,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.70_k=1.00.csv
2023-03-07 20:18:00.368776,0.1,0.5,0.6,0.5,0.8,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.00.csv
2023-03-07 20:18:00.417015,0.1,0.5,0.6,0.5,0.8,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.10.csv
2023-03-07 20:18:00.448200,0.1,0.5,0.6,0.5,0.8,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.20.csv
2023-03-07 20:18:00.477456,0.1,0.5,0.6,0.5,0.8,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.30.csv
2023-03-07 20:18:00.505060,0.1,0.5,0.6,0.5,0.8,5.2,0.4,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.40.csv
2023-03-07 20:18:00.554237,0.1,0.5,0.6,0.5,0.8,5.2,0.5,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.50.csv
2023-03-07 20:18:00.583962,0.1,0.5,0.6,0.5,0.8,5.2,0.6,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.60.csv
2023-03-07 20:18:00.612695,0.1,0.5,0.6,0.5,0.8,5.2,0.7,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.70.csv
2023-03-07 20:18:00.640636,0.1,0.5,0.6,0.5,0.8,5.2,0.8,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.80.csv
2023-03-07 20:18:00.671370,0.1,0.5,0.6,0.5,0.8,5.2,0.9,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=0.90.csv
2023-03-07 20:18:00.701666,0.1,0.5,0.6,0.5,0.8,5.2,1.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.80_k=1.00.csv
2023-03-07 20:18:00.728767,0.1,0.5,0.6,0.5,0.9,5.2,0.0,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.90_k=0.00.csv
2023-03-07 20:18:00.758440,0.1,0.5,0.6,0.5,0.9,5.2,0.1,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.90_k=0.10.csv
2023-03-07 20:18:00.789745,0.1,0.5,0.6,0.5,0.9,5.2,0.2,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.90_k=0.20.csv
2023-03-07 20:18:00.818942,0.1,0.5,0.6,0.5,0.9,5.2,0.3,2.6,E:\GraAcademic\age_contact_and_no_age_seaiq_0307\data\output_source\no_age-structured_output_source\mutil_params\infectious_numbers_no_age_p=0.10_l=0.90_k=0.30.csv
